bbl,bin,address_or_label,zipcode,residential_use_type,land_use,building_class,residential_units,residential_capacity_units,total_units,residential_floor_area,estimated_household_capacity,under5_capacity_signal,preschool_age_capacity_signal,hgl_building_opportunity_score,capacity_model_confidence,capacity_model_method,non_residential_flag,mixed_use_flag
1006300004,1011723,655 WASHINGTON STREET,10014,Mixed-use,Mixed residential/commercial,S1,1,1,2,2448.0,1,0.045,0.045,2.63,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006560007,1012250,PIER 45,10014,Transportation/utility,Transportation/utility,T2,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006370066,1078331,702 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C6,72,72,72,59820.0,72,3.212,3.212,5.75,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320045,1083545,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300006,1011725,659 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C4,10,10,10,7955.0,10,0.446,0.446,3.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360033,1011981,171 CHRISTOPHER STREET,10014,Commercial/office,Commercial/office,O1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006300024,1078233,684 GREENWICH STREET,10014,Mixed-use,Residential multi-family walk-up,C4,4,4,6,3475.0,4,0.178,0.178,3.41,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006360034,1011982,173 CHRISTOPHER STREET,10014,Commercial/office,Commercial/office,O5,0,0,3,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006320045,1083541,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006310024,1011749,702 GREENWICH STREET,10014,Mixed-use,Mixed residential/commercial,S1,1,1,2,1067.0,1,0.045,0.045,2.63,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320005,1075654,693 WASHINGTON STREET,10014,Residential,Residential one/two family,A4,1,1,1,1892.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006050031,1067305,HUDSON STREET,10014,Public facility/institution,Public facility/institution,M1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006300002,1011721,651 WASHINGTON STREET,10014,Residential,Residential one/two family,A4,1,1,1,2499.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320045,1083542,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370066,1078330,702 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C6,72,72,72,59820.0,72,3.212,3.212,5.75,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320056,1011851,115 CHARLES STREET,10014,Residential,Residential multi-family walk-up,C6,15,15,15,9515.0,15,0.669,0.669,3.71,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300043,1084966,511 HUDSON STREET,10014,Residential,Residential multi-family walk-up,C6,30,30,30,40320.0,30,1.338,1.338,4.46,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300051,1011740,135 CHRISTOPHER STREET,10014,Mixed-use,Mixed residential/commercial,C7,9,9,10,6140.0,9,0.401,0.401,4.05,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006310027,1011752,273 WEST 10 STREET,10014,Residential,Residential multi-family walk-up,C4,16,16,16,7668.0,16,0.714,0.714,3.78,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300135,1082832,6 GREENWICH MEWS,10014,Residential,Residential one/two family,A9,1,1,1,1933.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370081,1012011,167 PERRY STREET,10014,Residential,Residential multi-family elevator,D4,75,75,75,60000.0,75,3.345,3.345,5.82,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320031,1088425,133 CHARLES STREET,10014,Residential,Residential multi-family elevator,D5,50,50,50,34504.0,50,2.23,2.23,5.15,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320048,1078252,549 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,13,13,15,9100.0,13,0.58,0.58,4.38,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006310018,1011748,714 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C1,10,10,10,6155.0,10,0.446,0.446,3.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370077,1012010,161 PERRY STREET,10014,Mixed-use,Residential multi-family elevator,D0,21,21,22,33125.0,21,0.937,0.937,4.86,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006310038,1078237,120 CHARLES STREET,10014,Residential,Residential multi-family walk-up,C2,6,6,6,6624.0,6,0.268,0.268,2.92,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370030,1084971,688 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,21,21,22,37020.0,21,0.937,0.937,4.86,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006360008,1080234,177 CHRISTOPHER STREET,10014,Mixed-use,Commercial/office,K9,2,2,5,5500.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320059,1078254,117A CHARLES STREET,10014,Residential,Residential one/two family,A1,1,1,1,1000.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370051,1012002,423 WEST STREET,10014,Mixed-use,Residential multi-family elevator,D1,6,6,7,12180.0,6,0.268,0.268,3.72,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330032,1011867,139 PERRY STREET,10014,Parking,Parking,G1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006040014,1078109,634 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,32,32,33,45020.0,32,1.427,1.427,5.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006360040,1011986,185 CHRISTOPHER STREET,10014,Mixed-use,Mixed residential/commercial,S3,3,3,4,2300.0,3,0.134,0.134,3.22,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006050033,1010511,483 HUDSON STREET,10014,Public facility/institution,Public facility/institution,M1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006330006,1084538,717 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,41,41,45,22281.0,41,1.829,1.829,5.66,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330006,1078262,717 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,41,41,45,22281.0,41,1.829,1.829,5.66,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006360022,1011980,650 WASHINGTON STREET,10014,Residential,Residential multi-family elevator,D4,214,214,214,165436.0,214,9.545,9.545,8.12,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006050029,1010509,HUDSON STREET,10014,Residential,Residential one/two family,B1,2,2,2,2160.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360013,1011977,1 WEEHAWKEN STREET,10014,Residential,Residential multi-family walk-up,C6,14,14,14,5610.0,14,0.624,0.624,3.65,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006310046,1078242,519 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,90,90,96,33585.0,90,4.014,4.014,6.98,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006310039,1011756,533 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,S5,5,5,6,1609.0,5,0.223,0.223,3.58,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006370066,1078332,702 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C6,72,72,72,59820.0,72,3.212,3.212,5.75,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330058,1011886,551 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,C7,20,20,24,12768.0,20,0.892,0.892,4.81,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006300003,1011722,653 WASHINGTON STREET,10014,Mixed-use,Mixed residential/commercial,S2,2,2,3,2040.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330043,1011875,743 GREENWICH STREET,10014,Transportation/utility,Transportation/utility,G2,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006360007,1011975,394 WEST STREET,10014,Mixed-use,Mixed residential/commercial,S4,4,4,5,4187.0,4,0.178,0.178,3.41,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330056,1011885,555 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,S2,2,2,3,1280.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006370030,1011999,688 WASHINGTON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,21,21,22,37020.0,21,0.937,0.937,4.86,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006370054,1012004,372 WEST 11 STREET,10014,Residential,Residential one/two family,A4,1,1,1,3200.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006320045,1083544,731 GREENWICH STREET,10014,Residential,Residential multi-family walk-up,C6,56,56,56,23398.0,56,2.498,2.498,5.32,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006370036,1012000,151 CHARLES STREET,10014,Residential,Residential multi-family walk-up,C6,12,12,12,13156.0,12,0.535,0.535,3.5,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360046,1090655,401 WEST STREET,10014,Residential,Residential multi-family elevator,D1,10,10,10,12296.0,10,0.446,0.446,3.34,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006300140,1082737,258 WEST 10 STREET,10014,Residential,Residential one/two family,A9,1,1,1,2026.0,1,0.045,0.045,1.83,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006310042,1011758,527 HUDSON STREET,10014,Mixed-use,Residential multi-family walk-up,C6,2,2,3,5728.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330038,1011871,733 GREENWICH STREET,10014,Mixed-use,Mixed residential/commercial,C7,25,25,28,14970.0,25,1.115,1.115,5.05,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006050030,1010510,489 HUDSON STREET,10014,Residential,Residential one/two family,B9,2,2,2,2700.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360039,1011985,183 CHRISTOPHER STREET,10014,Mixed-use,Mixed residential/commercial,S1,1,1,2,2074.0,1,0.045,0.045,2.63,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320151,1011854,543 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,S1,1,1,2,2508.0,1,0.045,0.045,2.63,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006330028,1011864,131 PERRY STREET,10014,Mixed-use,Residential multi-family elevator,D0,14,14,14,31000.0,14,0.624,0.624,4.45,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006320039,1011848,719 GREENWICH STREET,10014,Residential,Residential multi-family elevator,D0,14,14,14,25746.0,14,0.624,0.624,3.65,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006560007,1089627,PIER 45,10014,Transportation/utility,Transportation/utility,T2,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006310140,1011759,531 HUDSON STREET,10014,Mixed-use,Mixed residential/commercial,S4,4,4,5,2360.0,4,0.178,0.178,3.41,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006370041,1078321,161 CHARLES STREET,10014,Residential,Residential one/two family,B1,2,2,2,4212.0,2,0.089,0.089,2.17,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360008,1080236,177 CHRISTOPHER STREET,10014,Mixed-use,Commercial/office,K9,2,2,5,5500.0,2,0.089,0.089,2.97,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006360060,1084970,680 WASHINGTON STREET,10014,Residential,Residential multi-family walk-up,C6,24,24,24,31705.0,24,1.071,1.071,4.2,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006360004,1011973,391 WEST STREET,10014,Mixed-use,Mixed residential/commercial,S5,5,5,6,3260.0,5,0.223,0.223,3.58,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,True
1006300026,1011730,149 CHRISTOPHER STREET,10014,Public facility/institution,Public facility/institution,M1,0,0,1,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006360041,1011987,396 WEST STREET,10014,Commercial/office,Commercial/office,H4,0,0,2,0.0,0,0.0,0.0,0.0,None,PLUTO/MapPLUTO or land-use classifies this as non-residential; residential capacity set to 0.,True,False
1006320057,1078253,117 CHARLES STREET,10014,Residential,Residential multi-family walk-up,C4,13,13,13,5700.0,13,0.58,0.58,3.58,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
1006330012,1078273,330 WEST 11 STREET,10014,Residential,Residential multi-family walk-up,C3,4,4,4,4751.0,4,0.178,0.178,2.61,High,"PLUTO/MapPLUTO UnitsRes available; capacity equals residential units, not occupied residents.",False,False
